unit_number,cycle,true_rul,kl_div,js_div,wasserstein,recon_error,drift_flag,op_cluster,latent_mu_norm
83,184,125,0.005102,0.001273,0.001333,3.628904,False,4,18.9359
83,185,125,0.000839,0.00021,0.000231,3.569115,False,2,19.2473
83,186,125,3.7e-05,9e-06,8e-06,3.654972,False,0,19.268
83,187,125,5.5e-05,1.3e-05,1.4e-05,3.423461,False,0,19.2707
83,188,125,0.000824,0.000206,0.000227,3.315886,False,1,19.1467
83,189,125,0.003526,0.00088,0.00098,3.44625,False,1,19.1172
83,190,125,0.000258,6.4e-05,7e-05,3.534747,False,0,19.2639
83,191,125,0.002094,0.000523,0.000547,3.57606,False,4,18.9491
83,192,125,0.000725,0.000181,0.000204,3.570126,False,0,19.2597
83,193,125,0.000296,7.4e-05,7e-05,3.50682,False,1,19.1407
83,194,125,0.00012,3e-05,3.2e-05,3.229668,False,0,19.2662
83,195,125,2.4e-05,6e-06,7e-06,3.46885,False,2,19.2594
83,196,125,0.000239,6e-05,6.2e-05,3.331258,False,4,18.9716
83,197,125,0.0005,0.000125,0.000141,3.499158,False,0,19.2615
83,198,125,4e-06,1e-06,1e-06,3.460147,False,3,19.2403
83,199,125,0.003654,0.000912,0.000976,3.588063,False,4,18.9422
83,200,125,0.007019,0.001752,0.00197,3.550677,False,1,19.1095
83,201,125,0.004032,0.001007,0.001124,3.52513,False,1,19.1191
83,202,125,0.000545,0.000136,0.000153,3.565292,False,5,19.2618
83,203,125,1.9e-05,5e-06,5e-06,3.497126,False,5,19.2695
83,204,125,7.7e-05,1.9e-05,1.9e-05,3.697184,False,2,19.2552
83,205,125,0.00312,0.000778,0.000766,3.717249,False,4,18.9461
83,206,125,0.000563,0.000141,0.000158,3.707371,False,5,19.2626
83,207,125,1.2e-05,3e-06,4e-06,3.705626,False,5,19.2713
83,208,125,4.4e-05,1.1e-05,1.1e-05,3.614018,False,0,19.2696
83,209,125,5.4e-05,1.4e-05,1.4e-05,3.556796,False,2,19.2569
83,210,125,5.9e-05,1.5e-05,1.7e-05,3.865247,False,2,19.2594
83,211,125,0.001321,0.00033,0.000337,3.863364,False,4,18.963
83,212,125,0.002247,0.000561,0.000629,3.835878,False,3,19.2244
83,213,125,9e-06,2e-06,2e-06,3.816422,False,5,19.2696
83,214,125,0.000329,8.2e-05,8.7e-05,3.763198,False,1,19.1334
83,215,125,0.000124,3.1e-05,3.5e-05,3.573978,False,0,19.2647
83,216,125,3.7e-05,9e-06,1.1e-05,3.681489,False,0,19.2709
83,217,125,0.000167,4.2e-05,4.1e-05,3.620454,False,1,19.1396
83,218,125,3.9e-05,9e-06,1e-05,3.577009,False,0,19.2673
83,219,125,0.001435,0.000359,0.000368,3.431179,False,4,18.9522
83,220,125,0.005071,0.001266,0.001414,3.529204,False,1,19.1177
83,221,125,0.000418,0.000105,0.000113,3.6835,False,2,19.2512
83,222,125,0.000381,9.5e-05,0.000105,3.697142,False,1,19.1324
83,223,125,0.000158,4e-05,4.4e-05,3.598662,False,5,19.2662
83,224,125,3.9e-05,1e-05,1.1e-05,3.565217,False,3,19.2423
83,225,125,2.2e-05,5e-06,6e-06,3.556994,False,0,19.2702
83,226,125,5e-05,1.3e-05,1.5e-05,3.747468,False,2,19.26
83,227,125,0.000593,0.000148,0.000161,3.684156,False,3,19.2444
83,228,125,0.000467,0.000117,0.000132,3.654391,False,3,19.2476
83,229,125,4.5e-05,1.1e-05,1.1e-05,3.639458,False,5,19.2704
83,230,125,0.000127,3.2e-05,3.7e-05,3.641664,False,0,19.2733
83,231,125,6.3e-05,1.6e-05,1.5e-05,3.597472,False,0,19.2694
83,232,125,0.000538,0.000134,0.000138,3.446053,False,4,18.9703
83,233,125,0.00053,0.000132,0.000151,3.491089,False,5,19.262
83,234,125,2.6e-05,6e-06,8e-06,3.390741,False,2,19.2599
83,235,125,0.000104,2.6e-05,3e-05,3.572718,False,0,19.2728
83,236,125,0.001284,0.000321,0.000358,3.544283,False,1,19.1518
83,237,125,0.002998,0.000749,0.000841,3.467814,False,1,19.1202
83,238,125,0.004263,0.001064,0.001193,3.475544,False,1,19.1171
83,239,125,0.000417,0.000104,0.000112,3.674865,False,2,19.251
83,240,125,0.000633,0.000158,0.000161,3.651836,False,4,18.96
83,241,125,0.000748,0.000187,0.000213,3.677123,False,0,19.2594
83,242,125,0.000803,0.000201,0.000189,3.664168,False,4,18.9803
83,243,125,0.000695,0.000174,0.000193,3.830053,False,2,19.2492
83,244,125,4.9e-05,1.2e-05,1.4e-05,3.522116,False,5,19.2734
83,245,125,8.6e-05,2.1e-05,2.3e-05,3.62096,False,1,19.144
83,246,125,0.000113,2.8e-05,3.1e-05,3.61605,False,5,19.2663
83,247,125,0.000382,9.5e-05,0.000107,3.61338,False,4,18.9656
83,248,125,0.002938,0.000734,0.000812,3.580107,False,3,19.2243
83,249,125,0.000176,4.4e-05,4.3e-05,3.507739,False,3,19.2397
83,250,125,1e-05,2e-06,3e-06,3.53363,False,0,19.2701
83,251,125,7.7e-05,1.9e-05,2.2e-05,3.593514,False,0,19.2721
83,252,125,0.000928,0.000232,0.000268,3.563853,False,1,19.1514
83,253,125,0.000583,0.000146,0.000161,3.282168,False,3,19.2322
83,254,125,0.001429,0.000357,0.0004,3.38004,False,1,19.1262
83,255,125,0.000259,6.5e-05,7.2e-05,3.369461,False,5,19.265
83,256,125,2.2e-05,5e-06,6e-06,3.396421,False,0,19.27
83,257,125,0.000152,3.8e-05,4.1e-05,3.372144,False,1,19.1427
83,258,125,0.001699,0.000425,0.000473,3.104399,False,4,18.952
83,259,125,0.002765,0.000691,0.000759,2.96181,False,3,19.2267
83,260,125,2.1e-05,5e-06,5e-06,3.207452,False,2,19.2574
83,261,125,7.5e-05,1.9e-05,2.1e-05,3.337172,False,2,19.2613
83,262,125,0.000508,0.000127,0.000134,3.449934,False,4,18.9786
83,263,125,0.001861,0.000465,0.000503,3.395604,False,3,19.2304
83,264,125,0.002009,0.000503,0.000481,3.514316,False,4,18.988
83,265,125,0.000967,0.000242,0.000264,3.548407,False,4,18.962
83,266,125,0.000783,0.000196,0.000218,3.466084,False,5,19.262
83,267,125,3.4e-05,9e-06,8e-06,3.482731,False,3,19.2425
83,268,125,1.3e-05,3e-06,3e-06,3.537034,False,2,19.2583
83,269,125,7.6e-05,1.9e-05,2.1e-05,3.610295,False,2,19.2606
83,270,125,0.001954,0.000489,0.000553,3.394312,False,1,19.1551
83,271,125,5e-06,1e-06,1e-06,3.526086,False,0,19.2689
83,272,125,0.000837,0.00021,0.000219,3.629633,False,4,18.9823
83,273,125,0.000461,0.000115,0.000127,3.634081,False,0,19.2634
83,274,125,0.000121,3e-05,3.4e-05,3.679534,False,0,19.274
84,52,125,5.4e-05,1.3e-05,1.2e-05,3.61224,False,0,19.2675
84,53,125,7.1e-05,1.8e-05,1.7e-05,3.434076,False,2,19.2562
84,54,125,9.5e-05,2.4e-05,2e-05,3.34839,False,0,19.2678
84,55,125,0.000679,0.00017,0.000163,3.471014,False,3,19.2386
84,56,125,0.000145,3.6e-05,3.6e-05,3.64254,False,2,19.2532
84,57,125,0.000653,0.000163,0.000159,3.571338,False,3,19.2379
84,58,125,0.000432,0.000108,0.000106,3.489416,False,3,19.2386
84,59,125,8.9e-05,2.2e-05,2.1e-05,3.44307,False,2,19.2548
84,60,125,7.8e-05,2e-05,1.8e-05,3.592703,False,5,19.27
84,61,125,0.002207,0.000551,0.000529,3.564323,False,1,19.1349
84,62,125,0.000123,3.1e-05,3.3e-05,3.47968,False,5,19.265
84,63,125,0.010893,0.002714,0.002841,3.577326,False,4,18.9187
84,64,125,0.001227,0.000307,0.000354,3.54735,False,0,19.2545
84,65,125,1.6e-05,4e-06,4e-06,3.489344,False,5,19.2697
84,66,125,7e-05,1.8e-05,1.7e-05,3.50086,False,0,19.2671
84,67,125,8e-05,2e-05,1.9e-05,3.49094,False,5,19.2691
84,68,125,0.000118,3e-05,2.7e-05,3.413632,False,0,19.2661
84,69,125,7e-05,1.8e-05,1.8e-05,3.196175,False,5,19.2694
84,70,125,0.003942,0.000985,0.000974,3.310528,False,1,19.1363
84,71,125,0.006404,0.001597,0.001677,3.368329,False,1,19.1035
84,72,125,0.000426,0.000106,0.000119,3.335995,False,5,19.2618
84,73,125,0.010038,0.002501,0.002574,3.376752,False,4,18.9215
84,74,125,0.011418,0.002847,0.003102,3.349034,False,1,19.0968
84,75,125,0.004621,0.001153,0.001275,3.340672,False,4,18.9364
84,76,125,0.004583,0.001144,0.001278,3.360578,False,3,19.2152
84,77,125,0.000207,5.2e-05,5.7e-05,3.437776,False,2,19.2511
84,78,125,6.2e-05,1.5e-05,1.6e-05,3.612109,False,2,19.2552
84,79,125,9e-05,2.3e-05,1.9e-05,3.689646,False,0,19.2684
84,80,125,6.7e-05,1.7e-05,1.5e-05,3.72742,False,0,19.268
84,81,125,6.5e-05,1.6e-05,1.5e-05,3.690695,False,0,19.2686
84,82,125,0.00061,0.000153,0.000157,3.708765,False,3,19.2422
84,83,125,0.000515,0.000129,0.000133,3.631715,False,3,19.2407
84,84,125,0.000334,8.4e-05,7.9e-05,3.562886,False,3,19.2372
84,85,125,6.5e-05,1.6e-05,1.6e-05,3.301856,False,5,19.2683
84,86,125,0.000553,0.000138,0.000132,3.391858,False,3,19.2362
84,87,125,5.4e-05,1.3e-05,1.3e-05,3.381353,False,5,19.2691
84,88,125,0.000622,0.000156,0.000144,3.344772,False,3,19.2349
85,52,125,0.000478,0.00012,0.000124,3.385092,False,2,19.2474
85,53,125,0.000511,0.000127,0.000125,3.290197,False,0,19.2604
85,54,125,0.000485,0.000121,0.000121,3.218806,False,2,19.248
85,55,125,0.000381,9.5e-05,9.2e-05,3.309271,False,0,19.2617
85,56,125,0.001838,0.000459,0.000413,3.06965,False,3,19.2253
85,57,125,0.001865,0.000466,0.000431,3.193616,False,3,19.2232
85,58,125,0.00069,0.000172,0.000175,3.264453,False,2,19.2455
85,59,125,0.010349,0.002577,0.002428,3.249945,False,1,19.0955
85,60,125,0.050566,0.012539,0.012972,3.275578,False,4,18.8618
85,61,125,0.001996,0.000498,0.000569,3.349296,False,0,19.2498
85,62,125,0.001976,0.000493,0.00051,3.278084,False,3,19.2187
85,63,125,0.055242,0.013695,0.014109,3.289374,False,4,18.8563
85,64,125,0.011405,0.002843,0.003121,3.208556,False,3,19.1927
85,65,125,0.003623,0.000904,0.000985,3.130221,False,3,19.2122
85,66,125,0.00058,0.000145,0.000156,2.89746,False,0,19.2578
85,67,125,0.041047,0.010187,0.010386,3.122079,False,4,18.8726
85,68,125,0.047968,0.011895,0.012243,3.162172,False,4,18.8666
85,69,125,0.018869,0.004699,0.005106,3.131816,False,1,19.0786
85,70,125,0.036657,0.009102,0.009515,3.106871,False,4,18.877
85,71,125,0.046944,0.011643,0.011885,3.163658,False,4,18.8672
85,72,125,0.041927,0.010401,0.010654,3.193951,False,4,18.8733
85,73,125,0.007777,0.00194,0.00215,3.183563,False,3,19.2024
85,74,125,0.002872,0.000717,0.000778,3.189049,False,3,19.2149
85,75,125,0.004193,0.001046,0.001106,3.225532,False,3,19.2091
85,76,125,0.053336,0.013227,0.013612,3.248186,False,4,18.8591
85,77,125,0.032281,0.008029,0.008542,3.213789,False,1,19.059
85,78,125,0.001349,0.000337,0.00038,3.198637,False,5,19.2543
85,79,125,0.043378,0.010764,0.010971,3.242884,False,4,18.8705
85,80,125,0.074859,0.018526,0.018841,3.246396,False,4,18.8408
85,81,125,0.001881,0.000469,0.000521,3.36097,False,2,19.239
85,82,125,0.001092,0.000273,0.000278,3.37624,False,3,19.2243
85,83,125,0.000339,8.5e-05,8.7e-05,3.399116,False,0,19.2612
85,84,125,0.009453,0.002355,0.002303,3.356814,False,1,19.0958
85,85,125,0.000874,0.000218,0.000243,3.342713,False,5,19.2566
85,86,125,0.000268,6.7e-05,6.6e-05,3.34386,False,0,19.2621
85,87,125,0.000355,8.9e-05,8.8e-05,3.077574,False,0,19.2618
85,88,125,0.00016,4e-05,3.8e-05,3.259738,False,0,19.2649
85,89,125,0.00041,0.000103,1e-04,3.25335,False,0,19.2616
85,90,125,0.000268,6.7e-05,6.5e-05,3.213277,False,0,19.2631
85,91,125,0.000326,8.2e-05,7.9e-05,3.260039,False,0,19.2626
85,92,125,0.013447,0.003346,0.003227,3.33891,False,4,18.9222
85,93,125,0.005568,0.00139,0.001529,3.351086,False,3,19.2071
85,94,125,0.009933,0.002476,0.002666,3.334288,False,1,19.0945
85,95,125,0.00136,0.00034,0.00037,3.501912,False,2,19.2406
85,96,125,0.001858,0.000464,0.000472,3.228076,False,3,19.2194
85,97,125,0.007751,0.001933,0.00202,3.374784,False,1,19.0987
85,98,125,0.000888,0.000222,0.000249,3.373975,False,0,19.2555
85,99,125,0.001171,0.000293,0.000289,3.34345,False,3,19.2239
85,100,125,0.039871,0.009897,0.010217,3.375962,False,4,18.8737
85,101,125,0.00175,0.000437,0.000494,3.072211,False,5,19.2526
85,102,125,0.001287,0.000321,0.000335,3.163783,False,3,19.2228
85,103,125,0.039244,0.009742,0.009976,2.938901,False,4,18.8752
85,104,125,0.056722,0.014057,0.014352,3.157222,False,4,18.8587
85,105,125,0.001697,0.000424,0.000472,3.244475,False,2,19.2405
85,106,125,0.000116,2.9e-05,2.8e-05,3.255882,False,0,19.2655
85,107,125,8e-05,2e-05,1.8e-05,3.069098,False,0,19.2673
85,108,125,0.000101,2.5e-05,2.5e-05,3.32481,False,2,19.2545
85,109,125,0.000885,0.000221,0.000202,3.288518,False,3,19.2335
85,110,125,0.000498,0.000124,0.000117,3.266404,False,3,19.235
85,111,125,0.027147,0.006746,0.006918,3.264049,False,4,18.8915
85,112,125,0.001525,0.000381,0.000439,3.282448,False,0,19.2525
85,113,125,0.011886,0.00296,0.003095,3.319208,False,4,18.9173
85,114,125,0.01911,0.004759,0.005129,3.353179,False,1,19.0794
85,115,125,0.000948,0.000237,0.000266,3.398146,False,5,19.2576
85,116,125,0.000189,4.7e-05,4.6e-05,3.454713,False,2,19.2515
85,117,125,0.000272,6.8e-05,6.5e-05,3.415111,False,0,19.263
85,118,125,0.000963,0.000241,0.000222,3.339082,False,3,19.2309
85,119,125,0.037962,0.009424,0.009565,3.383005,False,4,18.8776
85,120,125,0.00225,0.000562,0.000622,3.473694,False,2,19.2362
85,121,125,0.002984,0.000745,0.000784,3.417831,False,1,19.1148
85,122,125,0.000581,0.000145,0.000164,3.41194,False,0,19.2582
85,123,125,8.9e-05,2.2e-05,2.1e-05,3.428277,False,5,19.2669
85,124,125,0.001088,0.000272,0.000252,3.423067,False,3,19.2271
85,125,125,0.000172,4.3e-05,4.3e-05,3.407524,False,5,19.2649
85,126,125,0.000206,5.2e-05,4.9e-05,3.388847,False,0,19.2637
85,127,125,0.022979,0.005711,0.005689,3.48591,False,4,18.8998
85,128,125,0.031219,0.007754,0.007936,3.491428,False,4,18.8877
85,129,125,0.026056,0.006475,0.006696,3.460041,False,4,18.8943
85,130,125,0.015451,0.00385,0.004179,3.203011,False,1,19.0864
85,131,125,0.000772,0.000193,0.00022,3.351734,False,0,19.2576
85,132,125,0.00171,0.000427,0.000439,3.383262,False,3,19.2203
85,133,125,0.000179,4.5e-05,4.6e-05,3.332592,False,0,19.2629
85,134,125,0.007867,0.001961,0.001955,3.380647,False,1,19.0987
85,135,125,0.000458,0.000114,0.000129,3.424277,False,0,19.2594
85,136,125,0.000142,3.5e-05,3.5e-05,3.392399,False,5,19.2656
85,137,125,0.000854,0.000213,0.000198,3.343414,False,3,19.2291
85,138,125,0.000291,7.3e-05,7.1e-05,3.475309,False,2,19.2502
85,139,125,0.000171,4.3e-05,4.2e-05,3.442109,False,5,19.2656
85,140,125,0.000828,0.000207,0.000194,3.382041,False,3,19.2329
85,141,125,0.000263,6.6e-05,6.5e-05,3.27918,False,5,19.2637
85,142,125,0.000124,3.1e-05,3e-05,3.234067,False,5,19.2668
85,143,125,0.004208,0.001049,0.000985,3.210752,False,1,19.1134
85,144,125,0.000367,9.2e-05,9.7e-05,3.147902,False,2,19.2487
85,145,125,0.000168,4.2e-05,4.1e-05,3.421788,False,2,19.2524
85,146,125,0.001674,0.000418,0.000397,3.440823,False,1,19.1241
85,147,125,0.000385,9.6e-05,0.000108,3.511662,False,0,19.2599
85,148,125,0.00011,2.8e-05,2.7e-05,3.435973,False,5,19.2663
85,149,125,0.006316,0.001574,0.001554,3.438495,False,1,19.1033
85,150,125,0.004178,0.001043,0.001141,3.406207,False,3,19.2112
85,151,125,0.000484,0.000121,0.000125,3.536146,False,2,19.2472
85,152,125,0.000108,2.7e-05,2.6e-05,3.676613,False,2,19.2539
85,153,125,0.000694,0.000173,0.000161,3.554913,False,3,19.2337
85,154,125,0.000509,0.000127,0.000115,3.273018,False,3,19.2318
85,155,125,0.000274,6.8e-05,6.6e-05,3.58226,False,2,19.2504
85,156,125,0.015477,0.003852,0.003867,3.581065,False,4,18.9115
85,157,125,0.000971,0.000243,0.000279,3.308953,False,0,19.2564
85,158,125,8.8e-05,2.2e-05,2.1e-05,3.584058,False,2,19.2538
85,159,125,0.012605,0.003138,0.00316,3.67086,False,4,18.9176
85,160,125,0.001045,0.000261,0.000301,3.69383,False,0,19.2559
85,161,125,3.9e-05,1e-05,9e-06,3.848189,False,2,19.2556
85,162,125,0.001924,0.00048,0.000468,3.755917,False,1,19.1206
85,163,125,0.001984,0.000496,0.000544,3.68424,False,3,19.2208
85,164,125,0.000182,4.5e-05,4.9e-05,3.677452,False,5,19.264
85,165,124,0.000725,0.000181,0.000169,3.405174,False,3,19.2284
85,166,123,0.020873,0.005192,0.005268,3.622948,False,4,18.9025
85,167,122,0.00129,0.000322,0.000369,3.573326,False,0,19.2542
85,168,121,0.000174,4.3e-05,4.5e-05,3.505403,False,3,19.234
85,169,120,0.003847,0.00096,0.001023,3.245822,False,1,19.112
85,170,119,0.011465,0.002859,0.003122,3.360195,False,1,19.0939
85,171,118,0.004002,0.000999,0.001106,3.386482,False,3,19.2154
85,172,117,0.007286,0.001818,0.001962,3.35136,False,1,19.1035
85,173,116,0.002657,0.000664,0.000731,3.310892,False,3,19.2208
85,174,115,0.003742,0.000934,0.001023,3.36828,False,1,19.1141
86,52,125,0.000103,2.6e-05,2.4e-05,2.645066,False,2,19.2601
86,53,125,0.001002,0.000251,0.00027,2.728574,False,3,19.2551
86,54,125,0.002401,0.000601,0.000609,2.784172,False,1,19.1642
86,55,125,9.1e-05,2.3e-05,2.1e-05,2.773978,False,0,19.2716
86,56,125,0.000205,5.1e-05,5.7e-05,2.714485,False,0,19.2755
86,57,125,0.000254,6.3e-05,7.1e-05,2.698741,False,5,19.2775
86,58,125,0.000298,7.4e-05,8.4e-05,2.701363,False,0,19.2766
86,59,125,0.001376,0.000344,0.000384,2.621358,False,3,19.2553
86,60,125,0.00024,6e-05,6.8e-05,2.654111,False,0,19.2758
86,61,125,0.011007,0.002758,0.003055,2.631826,False,1,19.1843
86,62,125,0.00048,0.00012,0.000124,2.569456,False,3,19.2511
86,63,125,0.000153,3.8e-05,4e-05,2.726558,False,2,19.2637
86,64,125,0.001489,0.000373,0.000409,2.669933,False,3,19.2572
86,65,125,0.006483,0.001626,0.001685,2.777402,False,4,19.0086
86,66,125,0.000946,0.000237,0.000235,2.760939,False,3,19.2416
86,67,125,0.013514,0.003393,0.003327,2.841062,False,4,19.023
86,68,125,0.000374,9.3e-05,9.7e-05,2.939229,False,2,19.2577
86,69,125,0.004095,0.001026,0.001023,3.006903,False,1,19.171
86,70,125,0.000174,4.3e-05,4.4e-05,3.130396,False,2,19.2635
86,71,125,0.001022,0.000256,0.000277,3.029055,False,3,19.2551
86,72,125,0.00032,8e-05,8.6e-05,3.218147,False,2,19.2664
86,73,125,0.009927,0.00249,0.002539,3.239628,False,4,19.0163
86,74,125,0.000248,6.2e-05,6.5e-05,3.404148,False,2,19.2581
86,75,125,0.004447,0.001114,0.0011,3.3769,False,1,19.1721
86,76,125,0.000492,0.000123,0.000113,3.274999,False,3,19.2472
86,77,125,0.006038,0.001514,0.001504,3.09361,False,4,19.0053
86,78,125,0.002097,0.000524,0.000517,3.250378,False,1,19.1459
86,79,125,0.002538,0.000636,0.000582,3.186846,False,1,19.1549
86,80,125,0.000175,4.4e-05,4.4e-05,3.341414,False,2,19.2588
86,81,125,0.000318,7.9e-05,8.8e-05,3.33169,False,5,19.2789
86,82,125,0.000377,9.4e-05,0.000105,3.332367,False,5,19.2794
86,83,125,0.000418,0.000104,0.000117,3.230556,False,5,19.2799
86,84,125,0.000287,7.2e-05,8e-05,3.195702,False,5,19.278
86,85,125,0.000391,9.8e-05,0.00011,3.262198,False,0,19.278
86,86,125,0.000382,9.6e-05,0.000108,3.230396,False,0,19.2777
86,87,125,0.023254,0.005839,0.006254,3.233901,False,4,19.0398
86,88,125,0.000117,2.9e-05,2.8e-05,3.184087,False,5,19.273
86,89,125,0.01873,0.004707,0.004693,3.285676,False,4,19.0341
86,90,125,0.009784,0.002455,0.002442,3.321464,False,4,19.0148
86,91,125,0.016962,0.004261,0.00416,3.434288,False,4,19.0289
86,92,125,0.000499,0.000125,0.000119,3.389574,False,0,19.2692
86,93,125,0.0151,0.003792,0.003741,3.447557,False,4,19.0269
86,94,125,0.000375,9.4e-05,9.5e-05,3.558185,False,2,19.259
86,95,125,0.004542,0.001138,0.001124,3.577262,False,1,19.1728
86,96,125,0.000253,6.3e-05,6.3e-05,3.630584,False,0,19.2752
86,97,125,0.001218,0.000305,0.000327,3.658708,False,3,19.2569
86,98,125,0.004291,0.001075,0.001102,3.673164,False,1,19.1726
86,99,125,0.000154,3.9e-05,3.8e-05,3.610262,False,0,19.2737
86,100,125,0.012188,0.003059,0.003108,3.637615,False,4,19.0224
86,101,125,0.000322,8.1e-05,8.1e-05,3.411092,False,5,19.27
86,102,125,0.005237,0.001313,0.001285,3.533624,False,1,19.1753
86,103,125,0.000102,2.6e-05,2.5e-05,3.541237,False,5,19.2737
86,104,125,0.000421,0.000105,0.000117,3.618538,False,0,19.2784
86,105,125,0.007259,0.001819,0.00197,3.597236,False,1,19.1802
86,106,125,0.008341,0.002093,0.002067,3.628463,False,4,19.0116
86,107,125,0.0014,0.00035,0.000364,3.61773,False,3,19.2378
86,108,125,8.6e-05,2.1e-05,2.2e-05,3.551217,False,5,19.2747
86,109,125,0.000235,5.9e-05,6.6e-05,3.630408,False,0,19.2759
86,110,125,0.009113,0.002286,0.002352,3.61217,False,4,19.0155
86,111,125,0.000286,7.1e-05,6.9e-05,3.613131,False,0,19.27
86,112,125,0.005313,0.001332,0.001307,3.409343,False,1,19.1755
86,113,125,0.010434,0.002618,0.002588,3.590002,False,4,19.0164
86,114,125,0.00136,0.00034,0.000342,3.558074,False,3,19.2397
86,115,125,0.000666,0.000167,0.000158,3.493143,False,3,19.2521
86,116,125,0.00247,0.000619,0.000579,3.453796,False,1,19.1634
86,117,125,0.011398,0.002861,0.002829,3.249692,False,4,19.0188
86,118,125,0.003103,0.000777,0.00073,3.320332,False,1,19.1533
86,119,125,0.000279,7e-05,6.5e-05,3.120383,False,0,19.2716
86,120,125,0.000281,7e-05,7.5e-05,3.357494,False,2,19.266
86,121,125,0.006902,0.001729,0.001842,3.144286,False,1,19.1793
86,122,125,0.000202,5.1e-05,5.2e-05,3.351848,False,2,19.2648
86,123,125,0.005043,0.001264,0.001293,3.091327,False,1,19.1749
86,124,125,0.003031,0.000759,0.000699,3.199009,False,1,19.1639
86,125,125,0.000164,4.1e-05,4e-05,3.19986,False,5,19.2733
86,126,125,0.000219,5.5e-05,5.9e-05,3.34672,False,2,19.265
86,127,125,0.005285,0.001324,0.001431,3.298196,False,1,19.1745
86,128,125,0.00031,7.8e-05,7.2e-05,3.235042,False,3,19.2474
86,129,125,0.000219,5.5e-05,6e-05,3.044772,False,0,19.2757
86,130,125,0.006547,0.001641,0.001727,3.196574,False,1,19.1792
86,131,125,0.000124,3.1e-05,3.1e-05,3.196506,False,5,19.2754
86,132,125,0.000424,0.000106,0.000116,3.360519,False,2,19.2679
86,133,125,0.001776,0.000445,0.000485,3.345042,False,3,19.2588
86,134,125,0.00051,0.000128,0.000138,3.51935,False,2,19.2687
86,135,125,0.002347,0.000587,0.000644,3.459763,False,3,19.2623
86,136,125,0.000384,9.6e-05,0.000108,3.392604,False,0,19.2779
86,137,125,0.000494,0.000123,0.000139,3.404518,False,0,19.2791
86,138,125,0.000515,0.000129,0.000139,3.50458,False,2,19.2688
86,139,125,0.016765,0.004205,0.00465,3.444268,False,1,19.1962
86,140,125,0.000401,1e-04,0.000111,3.379991,False,5,19.28
86,141,125,0.000427,0.000106,0.00012,3.397382,False,0,19.2783
86,142,125,0.000438,0.000109,0.000124,3.289733,False,0,19.2785
86,143,125,0.000531,0.000133,0.000145,3.181491,False,2,19.2689
86,144,125,0.022147,0.005562,0.005867,3.356842,False,4,19.0404
86,145,125,0.000164,4.1e-05,3.9e-05,3.396296,False,5,19.2717
86,146,125,0.000417,0.000104,0.000116,3.35487,False,0,19.2784
86,147,125,0.004301,0.001077,0.001146,3.373452,False,1,19.1711
86,148,125,0.000148,3.7e-05,3.8e-05,3.408778,False,5,19.2759
86,149,125,0.000291,7.3e-05,7.9e-05,3.474122,False,2,19.266
86,150,125,0.001732,0.000433,0.000479,3.440791,False,3,19.259
86,151,125,0.000381,9.5e-05,0.000107,3.433658,False,0,19.2779
86,152,125,0.000577,0.000144,0.000162,3.49989,False,0,19.2799
86,153,125,0.025954,0.006522,0.006814,3.576475,False,4,19.047
86,154,125,0.000233,5.9e-05,5.7e-05,3.648642,False,2,19.2618
86,155,125,0.000485,0.000122,0.000135,3.656822,False,0,19.2791
86,156,125,0.002292,0.000574,0.000624,3.606472,False,3,19.2626
86,157,125,0.000431,0.000108,0.000116,3.815531,False,2,19.2679
86,158,125,0.002554,0.000639,0.000699,3.799954,False,3,19.2632
86,159,125,0.000408,0.000102,0.000115,3.734769,False,0,19.2781
86,160,125,0.021298,0.005351,0.0055,3.801396,False,4,19.0395
86,161,125,0.001094,0.000274,0.000272,3.692352,False,3,19.2431
86,162,125,0.000424,0.000106,0.00011,3.831841,False,2,19.268
86,163,125,0.000468,0.000117,0.00013,3.793859,False,5,19.2806
86,164,125,0.000481,0.00012,0.000135,3.807801,False,5,19.2807
86,165,125,0.000518,0.00013,0.000142,3.967908,False,2,19.2688
86,166,125,0.000532,0.000133,0.00015,3.972993,False,0,19.2795
86,167,125,0.000547,0.000137,0.000153,3.919818,False,5,19.2814
86,168,125,0.000627,0.000157,0.000176,3.953107,False,0,19.2804
86,169,125,0.002719,0.000681,0.000745,3.624276,False,3,19.2638
86,170,125,0.017836,0.004474,0.004913,3.695359,False,1,19.2
86,171,125,0.00041,0.000102,0.000113,3.498026,False,0,19.2782
86,172,125,0.000543,0.000136,0.000148,3.755402,False,2,19.2692
86,173,125,0.000483,0.000121,0.000135,3.744595,False,5,19.2807
86,174,125,0.000587,0.000147,0.000165,3.768631,False,0,19.28
86,175,125,0.018072,0.004533,0.00498,3.518348,False,1,19.1993
86,176,125,0.000319,8e-05,8.6e-05,3.779106,False,2,19.2666
86,177,125,0.000491,0.000123,0.000138,3.790416,False,5,19.2808
86,178,125,0.000429,0.000107,0.00012,3.838378,False,5,19.2801
86,179,125,0.000549,0.000138,0.00015,3.913768,False,2,19.2692
86,180,125,0.027972,0.007031,0.007378,3.979589,False,4,19.0485
86,181,125,0.000254,6.3e-05,5.9e-05,3.746262,False,0,19.2731
86,182,125,0.000498,0.000125,0.000138,3.853002,False,0,19.2793
86,183,125,0.000671,0.000168,0.000189,3.670217,False,0,19.2809
86,184,125,0.000627,0.000157,0.000176,3.819291,False,0,19.2804
86,185,125,0.000644,0.000161,0.000181,3.901842,False,0,19.2806
